x,y,class
-3.7138448681925174,-3.9784084719656407,-1
-2.530335559281625,1.5157474568628073,1
0.6932236750951226,0.5062866053195849,-1
-5.315767391165998,-2.00080351996116,-1
-0.8434926763494666,3.1600137337868714,-1
3.8008984785893265,-3.2213215542758995,-1
-3.790048305942319,0.14431374559321508,1
-3.1091155822566203,-2.5298471956530735,-1
-5.200376023269795,-0.43996949425918075,-1
3.7099006524127205,-1.2392544100585798,1
4.906089275736782,-0.7320419141433661,1
-2.4355555879754656,1.5479602404002817,1
3.2430643536826285,-2.412336651767843,-1
-5.993314783409743,-1.8741217646890815,-1
5.465066681955882,3.7272488287394383,-1
5.533990368742256,0.8088920208819932,-1
-1.9997994755512334,-0.9572319180836688,-1
4.862073505520733,-1.8892532951248011,1
-2.172180547975596,-1.7261922438219317,-1
-5.175486408538241,3.0425550106896804,-1
4.771995642145555,-1.9379037881497947,1
1.4150495437538009,2.7004218563135884,-1
5.415365503101036,0.15639000746420884,-1
1.7339201804774813,1.6988428903126662,-1
1.630224014076255,-3.799581374776454,-1
4.436844625408655,-2.1826325774360864,-1
3.855307927016007,-2.2926843626586306,-1
-2.943772943944128,3.215261640299209,-1
-1.5797222314593409,2.62761970308303,1
-4.488205214491108,-1.434991908506431,-1
2.6500316190539905,-0.713668235768016,1
-3.8628895079388497,-0.411547102811757,-1
-1.4501093834159668,1.5941302001178812,1
-1.8082201151802817,-2.804832662540128,1
2.650186576103419,2.3108626556897773,-1
1.6023151324197844,-2.048692516551652,-1
-0.04457132748992887,-2.153737328004084,1
-0.2534061929487672,-1.13653149982634,1
0.13148973006986253,3.1410948087591457,-1
-4.672806045283202,-1.1562402096138413,-1
-4.135858824825804,2.2286482158896685,-1
5.3468280429384,3.9926589430872452,-1
-3.0699718518679697,-3.877470635810453,-1
3.1649260785860847,2.488886678308612,-1
-2.7153741491264802,0.477252983598798,1
-2.5721126730602384,-0.2182706889902546,-1
0.8641218490950369,-2.2912348996683862,1
-3.084248531178259,-0.6488872215007477,-1
-3.823772282583566,3.6717404119586696,-1
-0.9444010866666357,-2.1133087433383793,1
-5.089919704747617,3.1454834431684207,-1
5.052121519948681,1.6431751264736798,-1
3.4096288133360115,-3.564203896412022,-1
-3.5752442837229346,-0.5018753638248068,-1
0.9535663082831771,3.201748727049421,-1
-4.9663370594153555,-1.4490508138337157,-1
-0.44287315912442793,-3.726154400811221,1
-3.0744746956263294,-1.9490257283419847,-1
0.25049728274076166,-1.961982609534724,1
-5.41976604602308,0.7987033264918146,-1
-1.4897168455024268,3.0725725072745673,-1
4.057255700519919,-3.9050246748292325,-1
-5.068404188297038,-1.3050735443143768,-1
3.00530913093494,1.0466724615328902,-1
2.3298836852403113,0.010224579164949787,1
-2.557999698800442,-3.11171143990829,-1
-1.4220320041397683,-1.1148199496851046,1
-2.6895815625496944,-0.2100971937049616,-1
3.1614040126524365,-2.6070583672043606,-1
-3.7026368622951042,-2.7470258482506598,-1
-1.6217913418749834,0.7950948123138097,1
4.586711224350173,3.276644663639755,-1
4.174895999300674,0.40978533621850755,1
-0.20487793809273214,-2.996161405476034,1
1.262898066660152,2.4331978264260483,-1
-3.1579744833529046,0.9621982688931645,1
-3.305672984440054,-2.7626830094819503,-1
5.41866552155391,0.2559589777345481,-1
-3.4900777365300617,3.1666506581722293,-1
-4.267046435173679,-1.718041696641878,-1
1.5181507415867674,-3.467850652995714,-1
5.829441126262024,-1.2918818616122296,-1
0.9495032868163147,-1.0369396620086482,1
-4.400850878110565,-1.0021004181264503,-1
1.1616279571883634,2.665819865258931,-1
4.34372925042806,-0.2762136022585109,1
4.1712386237025605,-1.5116306092487815,1
-4.555305730467179,-3.58693299390705,-1
-2.699368178503065,-1.9630923495377255,-1
-4.205795813776286,2.9979612597820298,-1
-5.755997625013732,-3.4373766084501005,-1
-2.993861010602167,1.2984126553931077,1
4.869561455285414,-2.4347163869752526,-1
-1.0119304991038902,2.5257244324442203,1
-0.4004071888115579,-2.874096153540682,1
4.635046312658826,-3.72469128064444,-1
-0.3664655670719741,-2.0745972938577433,1
-3.071132832950398,-0.9277188262587535,-1
4.5004317576671085,-3.941297062368535,-1
1.7184178122394247,1.4795297478247917,-1
1.7480332553806353,-2.899532906565364,-1
5.746999529685086,-3.523146282738109,-1
4.708992277337542,1.6755329177055476,-1
-2.6931366499655796,-1.7572754474413825,-1
0.5467223992376553,-3.0334711092046245,1
5.070859993799536,0.38389635600580263,-1
2.418975162347154,1.1648701299572126,-1
-3.821414004029074,-3.0585705706821047,-1
-2.7647371414041615,-0.7782763737029255,-1
-4.229305499118652,-3.6546426272154102,-1
4.640587008886849,-2.6138305688118724,-1
-5.172550603785293,-2.6819469814485197,-1
-1.7124757112688256,2.350913737532199,1
-0.8716875796929209,-0.45725403426877076,-1
-4.364501498828994,1.540628719794463,-1
0.7595128633203636,-3.0715389994127786,1
-4.436865320293942,2.8209947502349735,-1
-0.4513120051829791,0.2040062573560233,-1
4.231629632338002,-3.4519791999441214,-1
-2.438969365908694,-0.5453500900503387,-1
5.973150881873309,3.3634647900468444,-1
-1.2672734054385453,-0.4595566890467211,-1
2.482454664768145,3.1000955881304,-1
1.1444343418978793,-0.03264393740059113,-1
5.546422502232662,0.9802678949583443,-1
1.2260023680260446,2.2018292158945103,-1
3.966904427879186,0.27576113249736967,1
2.8475922036066823,-2.4054126722922886,-1
-0.7501206951481239,0.7350753811055242,-1
-0.4167740713987014,2.4780132557139476,-1
-3.8062550128401984,1.2624937926248947,1
-0.12324461779741469,-3.4247704307926288,1
1.8082769220586297,-0.6628639271881589,-1
-3.0113152446606812,3.045597044972342,-1
3.72274484407869,3.3086056585607073,-1
4.283038349365807,-2.3848847469207213,-1
2.67108474791846,-1.1929586874865779,1
1.3413804489025676,-3.235565276718951,-1
-5.7657370566444035,-0.8482801011363419,-1
-3.395936839559015,-3.943233468995502,-1
4.379082655168565,2.021753587312042,-1
3.5006014954368077,-1.6929624586255922,1
4.351738461652676,-1.6824825340117284,1
-5.535263471048241,3.3288698019846876,-1
-4.55855925512819,-1.1771102808946585,-1
-3.2096393925288624,-2.872698181864471,-1
-4.549361401203575,2.88901010640142,-1
-1.1421498304403812,3.1744264001556886,-1
-5.684288436556635,0.18364643534231373,-1
2.9461206769627815,-2.7851416746030067,-1
-2.425507828399458,-2.6205384714742914,-1
5.514486891228881,-3.312100192255752,-1
-2.3752970627304806,-1.2793348343109932,-1
2.0617604097620266,-3.1664765548355938,-1
0.9963652393777549,3.0649699525750007,-1
0.11585910079617356,-2.3363027100836176,1
-4.693388389341765,3.526853153870567,-1
-3.4256204069870986,0.30645488616129324,1
-2.524765074895629,-3.6156017767062822,-1
-2.261987974099522,-2.3009056133836756,-1
-2.577920588913308,-0.6111200200809694,-1
-1.4123013242062328,1.1956432164236066,1
0.8702044198788492,-2.831436291199209,1
5.181984217464784,0.013546525370225382,-1
-3.0668678754438328,0.44530322472322403,1
-5.313490980381226,2.693997563557679,-1
5.213204143890689,1.4239006916520722,-1
-4.1786299344546185,1.524276946845486,-1
-4.67024853502903,-1.5282701126452114,-1
-5.5912892095608075,-3.214625129678918,-1
-1.3766178059972773,-1.5050212566206032,1
