x,y,class
-2.270815597189051,3.551551728255248,-1
-4.430429720135761,3.6892756810076355,-1
-2.6240254720596807,-0.24298110240836635,-1
-0.2499545757923336,2.790259436890142,-1
-3.329530634589367,2.2991504974118557,1
-3.654762039423665,2.9916983936912893,1
-2.9449844478573133,2.3614810679148133,1
-4.092057978045462,-0.44142235108735906,-1
-4.373159197268946,1.9702226951358393,-1
-4.579138192225311,1.8039305442049685,-1
-0.08639971568856009,-0.22977575722063515,-1
-1.1443473992545403,-0.721044160866395,-1
-3.9620503991311145,1.4828207035900047,1
-2.550654619502457,0.6031805499723051,1
-0.5048353474577443,2.012563896150118,-1
-1.0500162404536475,0.1710434747752363,1
-2.824576848987812,-0.3786313061604393,-1
-2.601482800193197,1.2607594264340438,1
-2.228831613530147,0.9487985052051,1
-1.1308493416054248,0.17664546553163785,1
-1.6925529427376262,1.0326678639007536,1
-3.413023381661124,-0.8786352171268799,-1
-1.6713741633825223,-0.8084271570659692,-1
-4.575771870928643,3.108627539522507,-1
-3.053954564412493,0.6839662176953019,1
-2.827635671097515,2.7506803925398735,1
-1.2314669357075019,1.364434001490372,1
-4.734387031687975,2.656364375472779,-1
-3.958222213308773,1.406596076065573,1
-2.3543421015222847,2.102107777411473,1
-4.775286744045429,1.418223016252043,-1
-1.2670186844102322,3.6137461671209428,-1
-0.8830864108020817,1.0582487853565685,-1
-4.207787533351495,3.874873784254204,-1
-4.668144853467408,0.1786325458154201,-1
-0.2605680018106442,3.037644473773641,-1
-0.6683474200045207,3.8023777838246176,-1
-3.5472077882032482,2.2241337297282096,1
-1.6335239416485074,3.136160663858149,-1
-1.633839020938872,2.610912419191543,1
-0.4412022417035635,-0.993791619777469,-1
-3.953983792973443,-0.3054428529494232,-1
-2.180234783595119,3.525211174026512,-1
-2.1122034144493234,2.2678511058204656,1
-0.19108987185348525,2.5670956188433673,-1
-4.953528031791484,0.37403448209846113,-1
-2.0490507284673285,0.5628493320037822,1
-4.0612640867259495,2.115824804053749,-1
-4.815085432418563,3.7175090275926586,-1
-1.658079466843891,1.2247401323354383,1
-4.374281941407956,1.4696151110222382,-1
-4.058706973902794,1.2492344239048045,-1
-0.20579596998907768,0.5622021834893884,-1
-0.500230817803037,0.4427758786411782,-1
-0.9973806889210657,3.140685172593832,-1
-4.235575160279972,-0.9583359904842444,-1
-4.881328058795971,1.162515370951676,-1
-1.454025338541232,1.7714969860072025,1
-2.065414163144749,0.1889746513404793,1
-2.983653729353541,3.835714545393034,-1
-1.0655135834672391,-0.13747178827018947,-1
-3.2277685807436085,3.1434731477169704,-1
-0.2924565299931263,3.007992171944208,-1
-4.146327860759703,3.7171309958822327,-1
-1.4053306925216944,2.304244860562589,1
-3.9159726356681412,3.1806425524501822,-1
-4.766771557420267,1.226225880651449,-1
-2.4619471234385646,-0.22978191352912924,-1
-4.841014675868775,2.3345567040287833,-1
-2.9660580015422697,0.8633872437090453,1
-0.10628446175212947,-0.5978971589333861,-1
-1.7394917641132919,0.7885990430235403,1
-3.489438276792949,0.6573708895628254,1
-1.3165285661627313,-0.1789467334246394,-1
-1.2599547737701027,-0.524708335033053,-1
-2.663950132474407,2.4093707705972705,1
-1.3966178964471125,0.5918394841107719,1
-2.1975129821348993,2.152694387631813,1
-0.1240457627053857,0.5956975538311002,-1
-1.4325975619049873,2.866517391781567,1
-0.6934516258476435,3.308728627599584,-1
-4.526746949833113,-0.26093063381737747,-1
-3.2268361317766603,0.15168416162424014,1
-2.047386211844117,0.9786287513208074,1
-3.703293932703428,3.0509106134519586,-1
-4.339980866229702,1.0997978673390252,-1
-2.7039460473862906,2.996905889466966,1
-3.007721036988516,3.209245160872909,-1
-3.827453727552546,1.6644077961492245,1
-3.214822664827524,0.21082297868359623,1
-4.572431892604227,-0.8606291704413673,-1
-3.044163937088923,-0.14565856002176436,-1
-1.2268472092777145,0.19226862194683814,1
-3.511397389047481,0.2194014498700767,1
-2.808492974910368,2.12757744268892,1
-0.1787457471588727,1.8666844958786526,-1
-2.2869546340431377,2.4683338827316286,1
-1.014646189937574,1.6163443269944988,1
-3.1969321484050015,0.1867281139909447,1
-3.6869445514726666,-0.04998477786610467,-1
-1.0386611638313505,-0.886453628284374,-1
-0.5302379875326073,0.2533155294319309,-1
-0.25960142780253115,2.029242308439683,-1
-1.3357080956587781,1.2717224644609901,1
-0.5460078316728065,-0.8592397019437028,-1
-1.2554111556357106,3.7126748390291384,-1
-2.983933744771515,1.6319644270670466,1
-2.7743606054346657,1.8818436875842672,1
-4.121135434688796,2.05505916044893,-1
-4.795398190578274,1.3057654771114628,-1
-1.6190986022081373,3.2430027971304343,-1
-3.647799815652017,0.6081025580693247,1
-0.6347690915568851,0.8844918954487022,-1
-0.0034666716457634195,2.723589176983605,-1
-3.5759730383902117,2.6102831034847545,1
-4.767378902867312,2.322765479061735,-1
-3.776352866749443,-0.9879884222469317,-1
-2.11031190506373,2.507972116675741,1
-4.7261342515192135,2.9685871844552754,-1
-3.5499424138792,2.445026428297785,1
-1.18070352398761,-0.5630707313211027,-1
-4.352797786202028,2.2569033322088177,-1
-0.11267233097324247,0.9403108274840615,-1
-1.081189261191906,3.9460396989178683,-1
-1.8466028131061525,-0.5323554972528096,-1
-1.9457848872487098,0.9939133916974616,1
-4.8816087026055275,2.6998182668485295,-1
-0.5198433217520719,-0.8353932255260967,-1
-1.3227184334265067,0.02933078806270606,1
-2.8108161620608203,-0.20341121723585676,-1
-0.21799816251275406,1.9430781142475797,-1
-4.782222577713244,-0.4376341699092542,-1
-3.678480148482061,2.1416166366801876,1
-0.5801237460633093,-0.19922211710093418,-1
-4.213533511563347,1.7121625066152637,-1
-0.704476696393149,0.014482217476133208,-1
-4.151585829494458,2.7423722905008243,-1
-4.599286594826884,1.34322361865632,-1
-2.9265813561885583,0.7057400242445824,1
-1.3474060200976439,2.9998545621777506,1
-3.305038754550565,2.5227932480418245,1
-1.4876856411549735,0.4904041420478249,1
-1.9128218674497424,0.4013071522246656,1
-4.345155284081561,0.27269538760460765,-1
-1.599690915952757,1.5902481715330938,1
-2.5178252976115263,1.217121336391339,1
-4.628346097294422,0.42977314750189866,-1
-2.081612310117355,-0.21647307981275643,-1
-0.042664702981461744,3.700265482744509,-1
-4.426569080689089,2.2553940481497587,-1
-3.4057358784231706,3.3174237736976053,-1
-2.872519555967466,1.0163630553821967,1
-4.921000998508671,1.9941469612005873,-1
-4.3529131840124915,2.6266208452357303,-1
-2.4154458955854405,2.458928763466078,1
-3.5914960295981677,0.31192240270872507,1
-2.5384663212183325,2.4753137071206703,1
-0.07872364550409383,0.7104314270050698,-1
-2.712468412466453,1.8862010462266978,1
-0.18265845602662,2.3585360950413885,-1
-4.137512603183286,3.8745656512423343,-1
-3.534041740098136,1.04302188174665,1
-2.21627286615334,-0.6908146753731639,-1
-1.9050088995986743,-0.4888135198662926,-1
-4.583852062282591,3.4807049573118443,-1
-4.963432508648645,0.23459600785612178,-1
-2.1371557214644534,3.794602340147824,-1
-1.4735817181700894,1.3316639455691979,1
-3.0264224280703895,-0.8082621474938175,-1
-0.34136902198306274,-0.05016540853452178,-1
-0.07289431417516123,-0.2120466554479652,-1
-1.9432902818145341,-0.2105851982742537,-1
-1.2761974115623853,3.664846330836834,-1
-0.8324360903001589,3.1090442748946963,-1
-1.495915503613361,1.6203038672280115,1
-2.3111947918258693,1.3935630119537201,1
-2.587079769687045,1.7123812192933276,1
-1.017801712408135,0.3654167320139372,1
-2.785552943223321,2.7177697446115534,1
-2.5801912077550955,1.5466647618550038,1
-1.2867990794233348,2.2162440113711215,1
-0.48698149334946983,3.2325749341285386,-1
-3.658595658472538,2.5362964112537085,1
-1.1490266810235266,1.9379231668073014,1
-1.0680331478257377,1.1031852400405961,1
-0.09911164299239505,3.832424245285071,-1
-0.05703305911172141,3.8451543375521657,-1
-2.733139832060065,-0.7232645281827795,-1
-2.126077131705968,3.413727956148618,-1
-1.1783289080573613,2.5562140445925543,1
-4.9787066750652285,-0.6095844298266186,-1
-2.399839161811521,-0.30633013949859034,-1
-2.9063077275265545,1.520018066065993,1
-4.932260263842909,0.465376281754061,-1
-0.7918060091932873,0.07878011970888243,-1
-4.628425877390096,0.6627205482726319,-1
-0.7221823953337321,-0.1943715021660355,-1
-3.8435033404114143,2.320134539184414,1
-0.6043548424895775,3.509903773641229,-1
-0.9482927782456771,-0.2764766887969585,-1
-4.956998977736708,3.638799244404648,-1
